ImpressionID,CampaignName,AdvertiserName,PublisherName,AdFormat,DeviceType,EventTime,EventType,Revenue,Cost,PixelFired,CreativeID
SIMP2005562,Video_Boost,BlueSky,SportsDaily,native,Desktop,2024-03-14 11:46:24.248179,impression,0.0,1.6449,Y,CR7194
SIMP2005563,AppInstall,Adverto,MovieHub,richmedia,Mobile,2025-07-28 05:24:32.248179,click,48.74,0.8999,Y,CR6606
SIMP2005564,Prospect_Camp,Globex,MovieHub,richmedia,Tablet,2024-11-14 14:26:01.248179,impression,0.0,1.4667,N,CR9876
SIMP2005565,Retargeting,Globex,FashionMag,banner,Tablet,2025-06-12 15:57:08.248179,impression,0.0,0.3077,N,CR3052
SIMP2005566,Prospect_Camp,OmniAds,SportsDaily,native,Desktop,2024-12-05 17:18:42.248179,impression,0.0,0.4165,Y,CR2080
SIMP2005567,Video_Boost,Globex,NewsToday,video,Desktop,2024-04-18 04:05:36.248179,impression,0.0,1.3611,N,CR8837
SIMP2005568,Summer_Sale,Marketify,NewsToday,interstitial,Tablet,2024-10-28 15:02:43.248179,conversion,27.98,0.9631,Y,CR4544
SIMP2005569,BrandAwareness,Innotech,TechForum,banner,Desktop,2024-03-15 10:17:22.248179,impression,0.0,0.2944,N,CR4014
SIMP2005570,NewLaunch ,BlueSky,MovieHub,native,Tablet,2025-03-04 09:36:39.248179,impression,0.0,0.0591,N,CR7035
SIMP2005571,Holiday Promo,Innotech,NewsToday,banner,Mobile,2024-09-08 14:36:24.248179,impression,0.0,0.8813,N,CR4929
SIMP2005572,Prospect_Camp,Adverto,SportsDaily,banner,Desktop,2024-05-14 04:42:11.248179,impression,0.0,0.6001,N,CR2538
SIMP2005573,Summer_Sale,OmniAds,SportsDaily,interstitial,Mobile,2025-03-29 22:51:19.248179,impression,0.0,0.2198,N,CR5482
SIMP2005574,Holiday Promo,Innotech,FashionMag,richmedia,Desktop,2023-12-06 13:03:10.248179,impression,0.0,0.0703,Y,CR5692
SIMP2005575,AppInstall ,OmniAds,TechForum,video,Mobile,2024-07-29 01:20:05.248179,impression,0.0,1.8656,Y,CR8684
SIMP2005576,Holiday Promo,Marketify,TechForum,interstitial,Tablet,2024-09-03 04:13:16.248179,impression,0.0,1.2573,N,CR6270
SIMP2005577,BrandAwareness,Acme Corp,TechForum,richmedia,Desktop,2024-09-01 20:34:20.248179,conversion,45.26,0.4583,N,CR1644
SIMP2005578,Prospect_Camp ,OmniAds,MovieHub,video,Desktop,2024-04-10 13:41:37.248179,conversion,1.03,1.3015,Y,CR9734
SIMP2005579,Summer_Sale,BlueSky,TechForum,richmedia,Desktop,2024-05-31 06:01:39.248179,conversion,21.86,0.2278,N,CR1238
SIMP2005580,BrandAwareness,Globex,MovieHub,native,Mobile,2025-05-15 19:59:45.248179,conversion,25.01,1.846,Y,CR9103
SIMP2005581,Summer_Sale,BlueSky,CookingBlog,richmedia,Desktop,2025-05-07 13:32:07.248179,click,37.5,0.7808,Y,CR3982
SIMP2005582,Summer_Sale,Adverto,TechForum,interstitial,Tablet,2024-01-09 21:56:21.248179,impression,0.0,0.145,N,CR7258
SIMP2005583,Holiday Promo,Acme Corp,CookingBlog,interstitial,Desktop,2025-05-11 12:11:29.248179,impression,0.0,1.0997,N,CR3260
SIMP2005584,Retargeting,OmniAds,FashionMag,video,Mobile,2024-11-25 12:24:45.248179,impression,0.0,0.1773,N,CR2217
SIMP2005585,AppInstall,BlueSky,SportsDaily,native,Desktop,2024-10-20 03:42:31.248179,impression,0.0,1.989,Y,CR2208
SIMP2005586,Prospect_Camp,Acme Corp,CookingBlog,interstitial,Tablet,2024-09-07 19:13:39.248179,click,15.13,0.2232,N,CR9718
SIMP2005587,AppInstall ,BlueSky,CookingBlog,richmedia,Mobile,2024-01-23 01:59:50.248179,impression,0.0,1.0062,N,CR6854
SIMP2005588,Retargeting,OmniAds,SportsDaily,richmedia,Desktop,2025-06-13 16:38:19.248179,impression,0.0,0.4682,N,CR6790
SIMP2005589,Video_Boost,Innotech,FashionMag,banner,Mobile,2024-01-27 01:25:44.248179,impression,0.0,0.6003,Y,CR1499
SIMP2005590,AppInstall,Marketify,SportsDaily,richmedia,Desktop,2024-01-26 03:18:04.248179,impression,0.0,0.22,Y,CR1095
SIMP2005591,Retargeting,Adverto,CookingBlog,native,Tablet,2025-04-12 12:02:11.248179,impression,0.0,1.3088,Y,CR6798
SIMP2005592,Summer_Sale,Acme Corp,FashionMag,richmedia,Mobile,2025-05-06 17:29:16.248179,click,49.18,0.9762,N,CR7764
SIMP2005593,Summer_Sale,Adverto,SportsDaily,interstitial,Desktop,2024-07-05 05:18:13.248179,impression,0.0,1.8545,N,CR6624
SIMP2005594,NewLaunch,Acme Corp,CookingBlog,video,Desktop,2025-07-19 03:45:53.248179,impression,0.0,0.1881,Y,CR3647
SIMP2005595,Prospect_Camp,Globex,MovieHub,banner,Tablet,2024-01-29 00:00:30.248179,impression,0.0,0.6771,Y,CR2983
SIMP2005596,Prospect_Camp,Innotech,TechForum,richmedia,Desktop,2024-10-18 14:23:27.248179,impression,0.0,0.1757,N,CR1769
SIMP2005597,Video_Boost,BlueSky,NewsToday,video,Desktop,2024-08-23 09:15:56.248179,impression,0.0,0.2034,Y,CR6081
SIMP2005598,AppInstall,Innotech,MovieHub,banner,Mobile,2024-12-03 16:23:02.248179,impression,0.0,1.6613,Y,CR5627
SIMP2005599,Prospect_Camp,Adverto,SportsDaily,banner,Desktop,2024-04-10 13:22:03.248179,impression,0.0,1.0261,Y,CR5062
SIMP2005600,AppInstall,Adverto,FashionMag,video,Tablet,2025-01-06 14:12:33.248179,impression,0.0,1.6618,N,CR1865
SIMP2005601,NewLaunch,Globex,NewsToday,interstitial,Tablet,2025-08-08 13:07:33.248179,impression,0.0,1.3295,N,CR8512
SIMP2005602,AppInstall,OmniAds,NewsToday,richmedia,Tablet,2023-11-04 21:15:01.248179,impression,0.0,1.191,N,CR1100
SIMP2005603,AppInstall,Acme Corp,TechForum,interstitial,Mobile,2024-11-24 06:14:15.248179,click,9.34,1.0138,Y,CR4724
SIMP2005604,Holiday Promo,Marketify,FashionMag,richmedia,Tablet,2024-06-11 10:58:15.248179,impression,0.0,0.9413,N,CR1333
SIMP2005605,BrandAwareness,Adverto,FashionMag,banner,Desktop,2025-02-12 11:50:29.248179,impression,0.0,0.0997,N,CR8006
SIMP2005606,NewLaunch,Globex,TechForum,native,Desktop,2025-08-22 03:06:38.248179,impression,0.0,1.5349,N,CR6157
SIMP2005607,NewLaunch,Innotech,NewsToday,video,Tablet,2025-08-17 15:50:00.248179,click,38.34,0.8121,N,CR1663
SIMP2005608,Video_Boost,Innotech,SportsDaily,native,Desktop,2024-05-12 02:20:20.248179,impression,0.0,1.3068,N,CR2513
SIMP2005609,Prospect_Camp,Innotech,CookingBlog,video,Tablet,2024-11-22 05:38:12.248179,click,5.91,0.3669,N,CR7247
SIMP2005610,Retargeting,BlueSky,TechForum,video,Mobile,2024-02-17 14:14:05.248179,click,28.07,0.4832,Y,CR8221
SIMP2005611,Video_Boost,OmniAds,NewsToday,native,Tablet,2025-09-18 00:29:36.248179,impression,0.0,1.4307,N,CR5938
SIMP2005612,NewLaunch ,Adverto,SportsDaily,banner,Mobile,2025-10-13 02:21:40.248179,click,10.28,0.6374,N,CR1076
SIMP2005613,Video_Boost ,Adverto,NewsToday,interstitial,Tablet,2023-12-23 01:59:38.248179,impression,0.0,1.7725,N,CR7584
SIMP2005614,Prospect_Camp ,Globex,SportsDaily,native,Tablet,2025-06-13 00:11:09.248179,impression,0.0,1.7846,N,CR2212
SIMP2005615,Prospect_Camp,Innotech,SportsDaily,banner,Mobile,2024-02-07 20:57:03.248179,impression,0.0,0.6278,N,CR4105
SIMP2005616,NewLaunch,OmniAds,SportsDaily,native,Desktop,2025-10-04 06:27:41.248179,click,1.17,1.1523,N,CR4148
SIMP2005617,NewLaunch,OmniAds,MovieHub,banner,Mobile,2024-10-20 21:12:09.248179,impression,0.0,0.9647,N,CR2675
SIMP2005618,Holiday Promo,Marketify,MovieHub,banner,Tablet,2025-07-25 21:08:38.248179,click,27.87,1.4174,N,CR3003
SIMP2005619,NewLaunch,BlueSky,MovieHub,banner,Desktop,2024-10-14 00:24:15.248179,click,40.48,1.518,N,CR9697
SIMP2005620,BrandAwareness,Marketify,CookingBlog,native,Desktop,2025-08-05 20:34:05.248179,click,44.1,0.365,N,CR8978
SIMP2005621,NewLaunch,OmniAds,TechForum,interstitial,Mobile,2025-10-27 00:32:26.248179,impression,0.0,0.0158,Y,CR7271
SIMP2005622,Retargeting,OmniAds,FashionMag,richmedia,Mobile,2025-05-07 14:29:34.248179,impression,0.0,0.6653,Y,CR2755
SIMP2005623,Video_Boost,OmniAds,MovieHub,native,Mobile,2024-09-24 05:06:05.248179,impression,0.0,0.137,N,CR8137
SIMP2005624,BrandAwareness,Globex,MovieHub,richmedia,Mobile,2025-01-21 21:25:01.248179,impression,0.0,1.2125,N,CR1633
SIMP2005625,AppInstall,Innotech,MovieHub,native,Desktop,2025-09-19 19:12:29.248179,impression,0.0,0.9813,N,CR6793
SIMP2005626,AppInstall,BlueSky,CookingBlog,richmedia,Desktop,2025-08-26 14:46:53.248179,click,30.82,1.3641,Y,CR4908
SIMP2005627,AppInstall,Acme Corp,NewsToday,native,Mobile,2024-11-12 04:54:42.248179,impression,0.0,1.8973,Y,CR1484
SIMP2005628,Video_Boost,Acme Corp,TechForum,video,Mobile,2025-05-07 06:53:15.248179,click,3.5,1.3805,Y,CR9847
SIMP2005629,Video_Boost,BlueSky,TechForum,video,Mobile,2024-10-20 01:40:41.248179,impression,0.0,1.1713,N,CR2568
SIMP2005630,AppInstall,Globex,TechForum,video,Desktop,2023-12-12 22:06:27.248179,impression,0.0,1.6556,Y,CR3636
SIMP2005631,AppInstall,Innotech,FashionMag,banner,Desktop,2024-04-07 14:22:11.248179,impression,0.0,1.5179,N,CR2582
SIMP2005632,NewLaunch,Globex,TechForum,native,Mobile,2024-08-28 16:27:56.248179,impression,0.0,1.2855,N,CR8151
SIMP2005633,Summer_Sale,BlueSky,TechForum,video,Tablet,2023-11-30 15:18:45.248179,impression,0.0,0.4959,N,CR5942
SIMP2005634,Summer_Sale,Acme Corp,CookingBlog,interstitial,Desktop,2024-11-14 22:46:29.248179,conversion,46.64,0.83,Y,CR5801
SIMP2005635,Retargeting,Innotech,NewsToday,banner,Tablet,2025-05-26 05:31:05.248179,click,44.03,1.5809,Y,CR2911
SIMP2005636,AppInstall ,Globex,NewsToday,interstitial,Mobile,2024-04-22 23:37:52.248179,impression,0.0,0.0444,Y,CR9063
SIMP2005637,Retargeting,Marketify,NewsToday,richmedia,Mobile,2025-03-27 06:44:01.248179,impression,0.0,1.313,N,CR2913
SIMP2005638,Prospect_Camp,Globex,FashionMag,interstitial,Desktop,2025-05-29 13:53:43.248179,impression,0.0,0.889,Y,CR4506
SIMP2005639,BrandAwareness ,Adverto,MovieHub,banner,Mobile,2025-08-15 02:34:07.248179,click,26.3,0.3251,N,CR8969
SIMP2005640,NewLaunch,Adverto,TechForum,banner,Tablet,2024-07-13 21:09:48.248179,click,16.07,0.5275,N,CR1175
SIMP2005641,Summer_Sale,BlueSky,CookingBlog,native,Tablet,2023-12-22 05:51:33.248179,impression,0.0,1.9901,N,CR6733
SIMP2005642,BrandAwareness,Acme Corp,MovieHub,video,Desktop,2024-05-27 09:27:42.248179,impression,0.0,1.8916,N,CR9710
SIMP2005643,Summer_Sale,Globex,NewsToday,interstitial,Desktop,2025-09-05 12:03:47.248179,impression,0.0,1.9841,N,CR4956
SIMP2005644,Retargeting,Innotech,FashionMag,native,Mobile,2024-03-17 00:10:19.248179,impression,0.0,1.4654,Y,CR4133
SIMP2005645,BrandAwareness,BlueSky,NewsToday,richmedia,Mobile,2024-12-27 19:26:57.248179,impression,0.0,0.3941,Y,CR4859
SIMP2005646,Holiday Promo,Globex,CookingBlog,native,Desktop,2024-04-01 16:16:45.248179,impression,0.0,0.2803,N,CR1600
SIMP2005647,AppInstall,BlueSky,CookingBlog,richmedia,Mobile,2024-07-10 12:43:01.248179,impression,0.0,0.7958,N,CR9515
SIMP2005648,Prospect_Camp,Innotech,MovieHub,interstitial,Tablet,2025-01-26 00:56:17.248179,impression,0.0,0.6367,Y,CR9973
SIMP2005649,Prospect_Camp,Adverto,FashionMag,richmedia,Mobile,2025-04-18 04:37:08.248179,click,26.12,1.162,Y,CR8840
SIMP2005650,Retargeting,Globex,MovieHub,banner,Tablet,2024-01-01 22:48:19.248179,impression,0.0,1.2374,N,CR7329
SIMP2005651,BrandAwareness,Marketify,MovieHub,banner,Mobile,2025-02-17 20:13:02.248179,impression,0.0,0.7938,Y,CR6494
SIMP2005652,Video_Boost,OmniAds,NewsToday,interstitial,Tablet,2024-09-13 19:27:14.248179,impression,0.0,1.1376,Y,CR9037
SIMP2005653,Summer_Sale,BlueSky,MovieHub,richmedia,Mobile,2025-10-01 09:39:22.248179,click,45.54,0.7091,N,CR1822
SIMP2005654,AppInstall,Globex,CookingBlog,banner,Mobile,2023-12-10 03:13:32.248179,impression,0.0,0.0081,N,CR8656
SIMP2005655,Video_Boost,Acme Corp,FashionMag,interstitial,Desktop,2024-10-24 04:59:58.248179,impression,0.0,1.2655,Y,CR5313
SIMP2005656,NewLaunch,Acme Corp,CookingBlog,banner,Mobile,2024-11-23 10:33:12.248179,impression,0.0,1.8525,N,CR3945
SIMP2005657,Holiday Promo,Acme Corp,TechForum,richmedia,Tablet,2025-10-01 16:38:00.248179,click,30.18,1.1036,N,CR9626
SIMP2005658,Prospect_Camp,BlueSky,SportsDaily,video,Mobile,2024-05-04 08:30:56.248179,impression,0.0,0.1067,N,CR7157
SIMP2005659,AppInstall,Acme Corp,SportsDaily,native,Desktop,2024-03-09 10:17:12.248179,click,17.28,0.2975,Y,CR4577
SIMP2005660,Video_Boost ,Adverto,TechForum,banner,Tablet,2025-08-15 21:38:35.248179,impression,0.0,0.4588,Y,CR5422
SIMP2005661,Video_Boost,OmniAds,TechForum,banner,Desktop,2025-05-12 12:10:52.248179,impression,0.0,1.777,N,CR1836
SIMP2005662,Summer_Sale,Adverto,FashionMag,video,Mobile,2024-08-02 03:23:43.248179,impression,0.0,0.2226,Y,CR9153
SIMP2005663,BrandAwareness,Adverto,CookingBlog,interstitial,Mobile,2024-05-27 11:49:23.248179,impression,0.0,1.0363,N,CR4658
SIMP2005664,Holiday Promo,Adverto,MovieHub,video,Desktop,2025-05-23 22:05:35.248179,impression,0.0,1.6872,Y,CR4463
SIMP2005665,BrandAwareness,OmniAds,CookingBlog,banner,Mobile,2025-04-03 16:59:32.248179,impression,0.0,0.2261,Y,CR1298
SIMP2005666,Video_Boost ,Marketify,MovieHub,interstitial,Tablet,2025-05-22 22:26:53.248179,click,36.44,0.1716,N,CR2417
SIMP2005667,Summer_Sale,Adverto,NewsToday,native,Desktop,2023-12-20 19:13:13.248179,impression,0.0,0.1468,Y,CR7701
SIMP2005668,Prospect_Camp,Globex,CookingBlog,interstitial,Tablet,2025-05-18 12:55:09.248179,impression,0.0,0.4115,N,CR1528
SIMP2005669,BrandAwareness,BlueSky,FashionMag,interstitial,Desktop,2025-06-20 15:11:14.248179,impression,0.0,0.9676,Y,CR2793
SIMP2005670,Video_Boost,Adverto,NewsToday,richmedia,Desktop,2024-02-13 11:01:53.248179,impression,0.0,1.9109,Y,CR5610
SIMP2005671,NewLaunch,Marketify,MovieHub,richmedia,Tablet,2025-04-24 12:20:29.248179,impression,0.0,0.892,N,CR6157
SIMP2005672,Video_Boost ,BlueSky,CookingBlog,video,Desktop,2023-11-29 19:40:22.248179,impression,0.0,1.0444,N,CR1897
SIMP2005673,Video_Boost,BlueSky,TechForum,banner,Mobile,2025-08-10 10:53:23.248179,impression,0.0,0.9742,Y,CR9823
SIMP2005674,Retargeting,Marketify,MovieHub,native,Mobile,2025-07-27 20:53:23.248179,click,43.57,1.1357,Y,CR3648
SIMP2005675,Retargeting ,Globex,FashionMag,banner,Tablet,2024-02-26 13:55:58.248179,conversion,4.84,0.0695,N,CR5755
SIMP2005676,NewLaunch,Innotech,SportsDaily,banner,Desktop,2024-09-26 12:55:03.248179,impression,0.0,1.5209,N,CR7889
SIMP2005677,Video_Boost,Marketify,FashionMag,video,Tablet,2024-05-25 08:47:25.248179,impression,0.0,0.3541,Y,CR8856
SIMP2005678,BrandAwareness,Innotech,TechForum,banner,Desktop,2024-10-25 13:27:45.248179,impression,0.0,0.8488,N,CR6452
SIMP2005679,Holiday Promo,OmniAds,MovieHub,banner,Tablet,2025-04-27 21:52:01.248179,conversion,6.04,0.6934,Y,CR4997
SIMP2005680,Prospect_Camp,OmniAds,CookingBlog,video,Desktop,2025-07-14 08:41:16.248179,impression,0.0,0.316,Y,CR4564
SIMP2005681,Summer_Sale,Innotech,CookingBlog,banner,Tablet,2025-05-18 04:12:07.248179,impression,0.0,0.4514,Y,CR1896
SIMP2005682,Video_Boost,Adverto,CookingBlog,video,Tablet,2025-07-06 21:12:29.248179,impression,0.0,1.2338,Y,CR8710
SIMP2005683,Holiday Promo,Innotech,MovieHub,banner,Desktop,2025-02-19 20:51:32.248179,click,23.55,1.7853,N,CR8870
SIMP2005684,Retargeting,BlueSky,FashionMag,video,Mobile,2025-10-04 21:37:53.248179,click,37.45,1.3414,Y,CR6042
SIMP2005685,BrandAwareness,Innotech,NewsToday,richmedia,Mobile,2024-04-05 11:51:19.248179,impression,0.0,1.7248,N,CR8165
SIMP2005686,NewLaunch,Innotech,MovieHub,richmedia,Desktop,2025-05-01 19:47:30.248179,impression,0.0,0.5296,N,CR2167
SIMP2005687,Prospect_Camp ,Marketify,NewsToday,richmedia,Mobile,2024-06-19 12:55:42.248179,impression,0.0,0.1993,N,CR5590
SIMP2005688,BrandAwareness,OmniAds,NewsToday,banner,Desktop,2025-04-01 15:06:27.248179,impression,0.0,1.1154,Y,CR8852
SIMP2005689,Retargeting,Adverto,CookingBlog,video,Tablet,2025-04-02 09:15:10.248179,impression,0.0,0.8128,Y,CR4477
SIMP2005690,Summer_Sale,Adverto,FashionMag,banner,Desktop,2024-03-14 11:57:31.248179,impression,0.0,0.9263,N,CR1095
SIMP2005691,NewLaunch,Adverto,TechForum,interstitial,Tablet,2025-02-11 09:47:34.248179,impression,0.0,0.5011,N,CR6298
SIMP2005692,Holiday Promo,Innotech,CookingBlog,interstitial,Desktop,2024-11-27 12:29:11.248179,click,29.06,1.2402,Y,CR5050
SIMP2005693,NewLaunch,Marketify,MovieHub,native,Desktop,2025-01-18 17:07:09.248179,click,26.53,1.1877,Y,CR8345
SIMP2005694,AppInstall,Marketify,FashionMag,video,Desktop,2025-01-02 04:09:57.248179,impression,0.0,0.5221,N,CR5712
SIMP2005695,Prospect_Camp,OmniAds,SportsDaily,banner,Desktop,2025-03-13 05:27:33.248179,impression,0.0,0.7129,N,CR6478
SIMP2005696,Video_Boost,OmniAds,TechForum,native,Mobile,2025-05-25 10:31:42.248179,conversion,5.67,0.0096,Y,CR8730
SIMP2005697,BrandAwareness,Adverto,SportsDaily,native,Mobile,2025-09-16 02:44:46.248179,impression,0.0,0.5611,Y,CR5421
SIMP2005698,Holiday Promo,OmniAds,TechForum,video,Desktop,2024-02-27 03:18:23.248179,impression,0.0,0.6289,Y,CR7574
SIMP2005699,Prospect_Camp,Acme Corp,FashionMag,interstitial,Tablet,2024-05-25 21:21:19.248179,impression,0.0,0.2656,Y,CR8797
SIMP2005700,Summer_Sale,Marketify,TechForum,banner,Mobile,2024-01-03 23:43:08.248179,impression,0.0,1.0791,Y,CR3135
SIMP2005701,Video_Boost,Innotech,SportsDaily,richmedia,Mobile,2024-01-24 22:06:46.248179,impression,0.0,1.879,N,CR3036
SIMP2005702,Video_Boost,Marketify,CookingBlog,native,Mobile,2025-04-14 21:22:57.248179,impression,0.0,0.3769,N,CR3335
SIMP2005703,AppInstall,Globex,FashionMag,banner,Desktop,2025-07-11 01:25:22.248179,impression,0.0,0.2293,N,CR8233
SIMP2005704,AppInstall,Innotech,SportsDaily,native,Mobile,2023-12-26 05:14:34.248179,impression,0.0,0.0712,Y,CR4246
SIMP2005705,NewLaunch,OmniAds,TechForum,richmedia,Mobile,2025-06-02 03:07:59.248179,impression,0.0,0.7309,N,CR9100
SIMP2005706,Holiday Promo ,Globex,MovieHub,banner,Mobile,2025-10-12 11:37:37.248179,click,30.75,1.2397,Y,CR6872
SIMP2005707,Prospect_Camp,BlueSky,NewsToday,richmedia,Mobile,2025-06-17 04:23:03.248179,impression,0.0,0.4056,N,CR7529
SIMP2005708,Prospect_Camp,OmniAds,MovieHub,interstitial,Desktop,2024-05-26 07:22:40.248179,impression,0.0,1.5705,N,CR5691
SIMP2005709,Summer_Sale,Globex,SportsDaily,richmedia,Tablet,2025-03-27 05:30:57.248179,impression,0.0,1.1327,N,CR5836
SIMP2005710,Summer_Sale,Globex,FashionMag,banner,Desktop,2024-07-19 14:03:30.248179,impression,0.0,0.8258,N,CR2734
SIMP2005711,NewLaunch,OmniAds,CookingBlog,video,Desktop,2024-05-22 08:54:49.248179,impression,0.0,1.236,Y,CR7838
SIMP2005712,AppInstall ,BlueSky,CookingBlog,richmedia,Tablet,2025-06-09 11:22:30.248179,impression,0.0,0.5149,N,CR2257
SIMP2005713,NewLaunch,Innotech,MovieHub,richmedia,Tablet,2025-02-03 21:29:39.248179,impression,0.0,0.8422,Y,CR4837
SIMP2005714,Holiday Promo,Adverto,TechForum,interstitial,Mobile,2024-04-10 13:31:13.248179,impression,0.0,1.1612,N,CR3752
SIMP2005715,Prospect_Camp,BlueSky,TechForum,richmedia,Tablet,2024-10-20 04:16:40.248179,conversion,12.17,0.2877,Y,CR6151
SIMP2005716,NewLaunch,Acme Corp,CookingBlog,native,Tablet,2025-08-02 07:00:18.248179,impression,0.0,0.4627,N,CR3997
SIMP2005717,Holiday Promo,Acme Corp,MovieHub,banner,Desktop,2025-02-19 20:47:23.248179,impression,0.0,0.094,N,CR7750
SIMP2005718,Holiday Promo,Innotech,FashionMag,video,Mobile,2025-03-13 04:27:26.248179,impression,0.0,0.0762,Y,CR8475
SIMP2005719,Prospect_Camp,Marketify,FashionMag,richmedia,Desktop,2025-02-02 15:23:50.248179,impression,0.0,0.1121,N,CR5131
SIMP2005720,Prospect_Camp,Innotech,SportsDaily,richmedia,Desktop,2024-05-11 07:27:06.248179,impression,0.0,0.7816,Y,CR6787
SIMP2005721,NewLaunch,BlueSky,SportsDaily,richmedia,Desktop,2024-05-31 08:07:29.248179,click,19.79,0.9628,Y,CR3010
SIMP2005722,Summer_Sale,Acme Corp,TechForum,banner,Desktop,2025-09-24 01:57:11.248179,click,29.35,0.0208,Y,CR9577
SIMP2005723,Prospect_Camp,Adverto,FashionMag,richmedia,Mobile,2024-10-10 21:08:08.248179,impression,0.0,0.6081,N,CR4344
SIMP2005724,Summer_Sale,OmniAds,SportsDaily,native,Tablet,2025-07-28 09:31:55.248179,impression,0.0,1.4442,Y,CR5126
SIMP2005725,Video_Boost,Globex,FashionMag,richmedia,Mobile,2025-07-15 16:45:13.248179,impression,0.0,0.6065,N,CR7742
SIMP2005726,Prospect_Camp,OmniAds,NewsToday,interstitial,Desktop,2024-09-09 04:49:08.248179,impression,0.0,0.9585,Y,CR8217
SIMP2005727,Prospect_Camp,Acme Corp,SportsDaily,banner,Mobile,2025-06-14 01:20:21.248179,impression,0.0,0.9358,Y,CR7432
SIMP2005728,Prospect_Camp,Acme Corp,TechForum,video,Desktop,2025-03-10 03:09:18.248179,click,41.66,1.5019,Y,CR7678
SIMP2005729,Retargeting,Marketify,TechForum,interstitial,Desktop,2024-10-31 16:59:35.248179,impression,0.0,1.6822,N,CR7684
SIMP2005730,Video_Boost,Marketify,CookingBlog,video,Mobile,2024-05-04 11:57:34.248179,click,42.82,1.4578,N,CR3705
SIMP2005731,NewLaunch,Adverto,CookingBlog,interstitial,Tablet,2024-01-26 21:13:34.248179,impression,0.0,0.183,N,CR6047
SIMP2005732,NewLaunch,Marketify,NewsToday,richmedia,Mobile,2024-10-26 13:46:51.248179,impression,0.0,0.2488,N,CR4828
SIMP2005733,Holiday Promo,BlueSky,CookingBlog,interstitial,Mobile,2025-06-04 08:38:18.248179,conversion,35.92,0.3263,N,CR1101
SIMP2005734,NewLaunch,BlueSky,NewsToday,banner,Desktop,2024-06-06 12:17:06.248179,impression,0.0,0.4625,N,CR6884
SIMP2005735,BrandAwareness,Acme Corp,FashionMag,banner,Mobile,2024-06-20 08:38:22.248179,impression,0.0,0.6086,Y,CR9914
SIMP2005736,Holiday Promo,BlueSky,FashionMag,native,Mobile,2025-09-04 23:15:51.248179,impression,0.0,0.3532,N,CR7631
SIMP2005737,BrandAwareness,Marketify,NewsToday,richmedia,Desktop,2024-08-07 20:20:29.248179,impression,0.0,0.2953,Y,CR8428
SIMP2005738,Prospect_Camp,OmniAds,FashionMag,banner,Desktop,2024-01-29 13:23:54.248179,impression,0.0,0.3471,Y,CR3946
SIMP2005739,Video_Boost,Globex,TechForum,video,Mobile,2025-04-30 05:37:39.248179,impression,0.0,1.5177,Y,CR3422
SIMP2005740,Prospect_Camp,OmniAds,NewsToday,richmedia,Desktop,2024-05-29 13:30:01.248179,impression,0.0,1.4968,Y,CR6501
SIMP2005741,BrandAwareness,Globex,SportsDaily,banner,Desktop,2023-12-01 05:31:39.248179,impression,0.0,1.5254,N,CR7184
SIMP2005742,Prospect_Camp,Adverto,CookingBlog,interstitial,Desktop,2024-08-25 08:52:57.248179,impression,0.0,1.092,Y,CR1615
SIMP2005743,AppInstall,Acme Corp,FashionMag,banner,Tablet,2024-07-15 14:18:51.248179,impression,0.0,0.9954,N,CR2923
SIMP2005744,Retargeting,BlueSky,SportsDaily,interstitial,Mobile,2025-06-16 05:54:04.248179,click,17.38,1.9076,N,CR2914
SIMP2005745,Summer_Sale,BlueSky,TechForum,native,Tablet,2024-11-24 16:46:28.248179,impression,0.0,0.2814,N,CR2889
SIMP2005746,Video_Boost,Marketify,NewsToday,native,Tablet,2024-07-21 05:37:21.248179,impression,0.0,1.2889,Y,CR8401
SIMP2005747,Prospect_Camp,Adverto,TechForum,native,Tablet,2025-06-26 08:44:30.248179,click,18.58,1.6625,N,CR5696
SIMP2005748,NewLaunch,Globex,NewsToday,interstitial,Desktop,2025-07-02 19:27:56.248179,click,36.04,1.1636,Y,CR8870
SIMP2005749,BrandAwareness,OmniAds,CookingBlog,banner,Tablet,2025-09-13 19:18:51.248179,impression,0.0,0.0815,N,CR2654
